fam,causality,reliable
41.250_-122.950__c20,0.8317832565963569,False
41.300_-123.000__c19,0.9016612597549241,False
41.300_-123.000__c39,1.2027732929762747,False
41.300_-123.000__c4,0.8894968923636447,False
41.300_-123.100__c125,0.9067143102435452,False
41.300_-123.100__c68,0.7689610861445858,False
41.300_-123.250__c26,0.9789585029751176,False
41.300_-123.300__c18,0.9491499272925585,False
41.350_-123.050__c122,1.0295255896180655,False
41.350_-123.050__c37,0.8982555114818115,False
41.350_-123.050__c41,0.8891019912528557,False
41.350_-123.050__c93,0.8816243860310875,False
41.350_-123.100__c102,0.9598216878618766,False
41.350_-123.100__c105,0.8829077990244213,False
41.350_-123.100__c106,0.4308368855844415,False
41.350_-123.100__c114,1.126719460328752,False
41.350_-123.100__c117,0.9531099643913721,False
41.350_-123.100__c119,1.0171318320444196,False
41.350_-123.100__c121,1.532932972161115,True
41.350_-123.100__c146,0.931284786541637,False
41.350_-123.100__c16,0.9646294785313021,False
41.350_-123.100__c179,0.5524844643753863,False
41.350_-123.100__c182,0.9295755069911417,False
41.350_-123.100__c33,1.1653919707592877,False
41.350_-123.100__c45,0.8758065154624799,False
41.350_-123.100__c56,0.9723852549979443,False
41.350_-123.100__c74,0.9897097543117597,False
41.350_-123.100__c77,0.9732851017055533,False
41.400_-123.050__c159,1.0795288955895381,False
41.400_-123.050__c179,0.2844492447839398,False
41.400_-123.050__c183,1.1036942499019529,False
41.400_-123.050__c194,0.4663395294621852,False
41.400_-123.050__c7,0.9831579362400813,False
41.400_-123.100__c132,1.2771072368784573,False
41.400_-123.100__c149,0.8937030875363082,False
41.400_-123.150__c1,0.732902953757538,False
41.400_-123.150__c10,1.1196109102251786,False
41.400_-123.150__c104,1.179495346787861,False
41.400_-123.150__c2,1.062303561044358,False
41.400_-123.150__c44,0.9443704894391252,False
41.400_-123.150__c48,1.0439715266854968,False
41.400_-123.250__c9,0.9872007646586177,False
41.450_-123.100__c120,1.1034499674498919,False
41.450_-123.100__c61,1.2223255253291676,False
41.450_-123.100__c74,1.6326227028032738,True
41.550_-123.100__c44,1.027744449629396,False
41.550_-123.200__c41,0.6253373894573181,False
41.600_-123.100__c126,1.1959121066547238,False
41.600_-123.100__c145,1.1028179918269356,False
41.600_-123.100__c82,0.8632423980366929,False
41.600_-123.250__c56,0.9110929573685277,False
41.650_-123.150__c40,0.865930916958284,False
41.650_-123.200__c7,0.7885298361039256,False
41.700_-123.200__c63,0.886799187213562,False
41.800_-123.100__c32,1.07599389079174,False
41.800_-123.150__c3,0.9740221810315512,False
41.800_-123.400__c64,0.9120621239983714,False
41.800_-123.500__c18,1.0225376941713529,False
42.050_-123.200__c29,1.1327678133012344,False
42.050_-123.200__c57,1.747942207517845,True
42.100_-123.300__c130,0.9674433012562345,False
42.100_-123.300__c149,0.977747619457814,False
42.100_-123.300__c31,0.954727310980427,False
42.100_-123.300__c79,1.0161393843434166,False
42.100_-123.300__c94,0.9356598778446144,False
42.150_-123.300__c19,1.880095739832522,True
42.200_-123.350__c37,0.8996699585709687,False
42.250_-123.300__c122,1.1030777174962956,False
42.250_-123.300__c82,0.8368071350408464,False
42.300_-123.250__c44,1.0527530769613989,False
42.300_-123.250__c77,0.9654217917809004,False
42.300_-123.350__c75,1.005040205311963,False
42.300_-123.400__c79,1.085368191149352,False
42.350_-123.350__c145,0.784184503752306,False
42.350_-123.400__c138,1.0474407969124069,False
42.350_-123.400__c34,1.4250649406366278,False
42.400_-123.250__c57,0.481896764799028,False
42.400_-123.300__c102,0.990348047589495,False
42.400_-123.300__c169,0.9701127597931007,False
42.400_-123.300__c180,1.356775439913822,False
42.400_-123.300__c29,0.9892062639282364,False
42.400_-123.300__c99,0.6551601430998039,False
42.400_-123.350__c278,0.9879306181198309,False
42.400_-123.350__c297,1.059539451891898,False
42.400_-123.350__c9,1.0788937152229376,False
42.400_-123.400__c208,1.0353033100896574,False
42.400_-123.400__c56,0.9075462579089897,False
42.400_-123.450__c140,1.1143463163409866,False
42.400_-123.450__c183,0.8482683159989167,False
42.400_-123.500__c60,1.2490708824370778,False
42.400_-123.500__c71,1.098468057536037,False
42.400_-123.550__c69,2.2719391597687,True
42.450_-123.300__c179,0.9586292573085405,False
42.450_-123.350__c100,1.057790587844853,False
42.450_-123.350__c106,0.8602619035509631,False
42.450_-123.350__c17,0.954883957708497,False
42.450_-123.350__c221,1.0038303689903705,False
42.450_-123.350__c57,1.1297493047889324,False
42.450_-123.350__c96,0.9197229441957634,False
42.450_-123.400__c100,1.5339422526518647,True
42.450_-123.400__c102,1.1023119357088633,False
42.450_-123.400__c109,0.9000058366748052,False
42.450_-123.400__c111,0.8119439863236775,False
42.450_-123.400__c115,1.0140635755958045,False
42.450_-123.400__c140,1.047593387501172,False
42.450_-123.400__c151,0.719606655383678,False
42.450_-123.400__c152,0.964047142421373,False
42.450_-123.400__c165,1.0392882278864328,False
42.450_-123.400__c177,1.1194309983701867,False
42.450_-123.400__c184,1.2891673930017844,False
42.450_-123.400__c72,0.8662839774855758,False
42.450_-123.400__c99,0.8850311115805204,False
42.450_-123.450__c122,0.9810073984740625,False
42.450_-123.500__c39,1.0311596776423655,False
42.500_-123.300__c113,1.1224488884125379,False
42.500_-123.300__c66,1.0284096617441132,False
42.500_-123.300__c71,0.9811132118855482,False
42.500_-123.300__c99,4.3758859621003765,True
42.500_-123.350__c104,1.2792930965815725,False
42.500_-123.350__c107,1.1417949020776659,False
42.500_-123.350__c115,1.0738994845254701,False
42.500_-123.350__c239,1.0358602032660078,False
42.500_-123.350__c247,0.7166807169316791,False
42.500_-123.350__c252,0.876588956632601,False
42.500_-123.350__c281,1.341914622529565,False
42.500_-123.350__c292,0.8455543168418761,False
42.500_-123.350__c53,0.9291512259883492,False
42.500_-123.350__c90,0.9094651953392207,False
42.500_-123.400__c207,0.9407625927407901,False
42.500_-123.400__c246,0.6731287184639039,False
42.500_-123.400__c54,1.124417015170204,False
42.500_-123.400__c87,1.1875834174590418,False
42.500_-123.450__c111,0.8653621156974791,False
42.500_-123.450__c98,0.6035989766223896,False
42.500_-123.500__c42,0.6708954138717158,False
42.500_-123.550__c1,0.8546658822629177,False
42.500_-123.550__c90,0.8075512884056114,False
42.550_-123.300__c70,0.9531157684587228,False
42.550_-123.350__c193,1.4174693835490209,False
42.550_-123.350__c194,1.1284444028326888,False
42.550_-123.350__c49,0.9426084908088835,False
42.550_-123.400__c152,1.31115002290593,False
42.550_-123.400__c165,0.4404154106764053,False
42.550_-123.400__c219,1.1571271690281966,False
42.550_-123.400__c232,0.9926778513906832,False
42.550_-123.400__c49,1.6563088471050644,True
42.550_-123.450__c112,1.2295092878308784,False
42.550_-123.450__c130,1.1823301566464335,False
42.550_-123.450__c141,0.9838850154000628,False
42.550_-123.500__c187,1.0234145003648654,False
42.550_-123.500__c234,1.0535878973438872,False
42.550_-123.500__c236,1.6734798121336687,True
42.550_-123.500__c57,0.9510853442275845,False
42.550_-123.500__c66,1.4607764926383846,False
42.600_-123.300__c65,0.9425942871017783,False
42.600_-123.350__c106,2.1989793182205077,True
42.600_-123.350__c158,0.9973663338710123,False
42.600_-123.400__c107,0.6131827901052548,False
42.600_-123.400__c109,1.0026207113856505,False
42.600_-123.400__c11,1.1083742253069728,False
42.600_-123.400__c121,1.0354396074362977,False
42.600_-123.400__c153,0.5962581560468921,False
42.600_-123.400__c181,1.1059665799732021,False
42.600_-123.400__c285,0.6533552537319844,False
42.600_-123.400__c287,0.9159821738168649,False
42.600_-123.400__c333,0.9609603356345353,False
42.600_-123.400__c348,1.1875450981107443,False
42.600_-123.400__c356,0.937581551800381,False
42.600_-123.450__c10,4.0238563583053,True
42.600_-123.450__c233,0.8882311160145084,False
42.600_-123.500__c127,0.4493093676583511,False
42.600_-123.500__c15,0.9214183910923877,False
42.600_-123.500__c170,0.9706955716626818,False
42.600_-123.550__c94,1.0648148250281877,False
42.650_-123.300__c38,1.6243921858105597,True
42.650_-123.300__c43,1.1717759718037233,False
42.650_-123.350__c136,0.9573220910019697,False
42.650_-123.350__c170,1.0002985519848493,False
42.650_-123.350__c77,1.0387333488758645,False
42.650_-123.400__c131,0.9518360722922077,False
42.650_-123.400__c30,0.9927663098380889,False
42.650_-123.400__c84,1.3875749063893998,False
42.650_-123.450__c139,0.8756221206978636,False
42.650_-123.450__c182,0.9499993112068464,False
42.650_-123.450__c185,1.1674300077951427,False
42.750_-123.500__c29,1.010784098588225,False
42.800_-123.400__c11,5.606498291195659,True
42.800_-123.450__c54,1.0388541519899517,False
42.800_-123.500__c30,1.1799988536929902,False
